Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Triple,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Price,Models,Dual,Features_1,Single_1,_1_1,5G,Build,Protection,NFC,Charging,Dual or Triple,Performance,Display,Camera,Loudspeaker_1,Audio quality,Battery life,GPRS,EDGE,Stand-by,SAR,SAR EU,Talk time,Infrared port,Phonebook,Call records,Messaging,Games,Java,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
lg,LG Connect 4G MS840,https://fdn2.gsmarena.com/vv/bigpic/lg-connect-4g.jpg,CDMA / EVDO / LTE,CDMA 800 / 1900,CDMA2000 1xEV-DO,LTE band 4(1700/2100),"EV-DO Rev.A 3.1 Mbps, LTE","2012, January. Released 2012, February",Discontinued,117 x 62 x 11.7 mm (4.61 x 2.44 x 0.46 in),137 g (4.83 oz),Mini-SIM,"TFT capacitive touchscreen, 256K colors","4.0 inches, 44.5 cm2 (~61.3% screen-to-body ratio)","480 x 840 pixels, 16:9 ratio (~242 ppi density)",Android 2.3.5 (Gingerbread),Qualcomm MSM8660 Snapdragon S3,Dual-core 1.2 GHz Scorpion,Adreno 220,"microSD, up to 32 GB (dedicated slot), 2 GB included","4 GB (1.9 GB user available), 1 GB RAM",,LED flash,720p@30fps,"5 MP, AF",,Yes,Yes,MP4/H.264 player MP3/WAV/eAAC+ player Organizer Photo/video editor Document viewer Voice memo/dial/commands Predictive text input,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","3.0, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1540 mAh battery,Black,About 110 EUR,,,,VGA,,,,,,,,,,,,,,,,Up to 250 h,1.04 W/kg (head)     1.01 W/kg (body),,Up to 4 h 30 min,,,,,,,,,,,,,
lg,LG Viper 4G LTE LS840,https://fdn2.gsmarena.com/vv/bigpic/lg-viper-4g-lte.jpg,CDMA / EVDO / LTE,CDMA 800 / 1900,CDMA2000 1xEV-DO,LTE band 25(1900),"EV-DO Rev.A 3.1 Mbps, LTE","2012, January. Released 2012, April",Discontinued,117 x 62 x 11.7 mm (4.61 x 2.44 x 0.46 in),142 g (5.01 oz),Mini-SIM,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~62.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 2.3 (Gingerbread),,Dual-core 1.2 GHz,Adreno 220,"microSD, up to 32 GB (dedicated slot), 4 GB included","4 GB (1.7 GB user available), 1 GB RAM",,LED flash,1080p@30fps,"5 MP, AF",,Yes,Yes,MP4/H.264/WMV player MP3/WAV/WMA/eAAC+ player Document viewer Organizer Voice memo/dial Predictive text input (Swype),"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1700 mAh battery,Black,About 140 EUR,,,,VGA,,,,,Yes,,,,,,,,,,,,1.05 W/kg (head)     1.16 W/kg (body),,Up to 7 h,,,,,,,,,,,,,
lg,LG Spectrum VS920,https://fdn2.gsmarena.com/vv/bigpic/lg-spectrum-new.jpg,CDMA / EVDO / LTE,CDMA 800 / 1900,CDMA2000 1xEV-DO,LTE band 13(700),"EV-DO Rev.A 3.1 Mbps, LTE","2012, January. Released 2012, January",Discontinued,135.4 x 68.8 x 10.4 mm (5.33 x 2.71 x 0.41 in),141.5 g (4.97 oz),Mini-SIM,"HD-IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~59.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",Android 2.3 (Gingerbread),Qualcomm MSM8660 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,"microSD, up to 32 GB (dedicated slot), 16 GB included","4 GB, 1 GB RAM",,LED flash,1080p@30fps,"8 MP, AF",,Yes,Yes,True HD Graphic Engine,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","3.0, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0 (MHL TV-out),"Accelerometer, gyro, proximity, compass",Dolby mobile Active noise cancellation with dedicated mic,Black,About 130 EUR,,,,1.3 MP,Removable Li-Ion 1830 mAh battery,,,Corning Gorilla Glass,Yes,,,,,,,,,,,Up to 348 h,0.86 W/kg (head)     1.11 W/kg (body),,Up to 8 h 20 min,,,,,,,,,,,,,
lg,LG X350,https://fdn2.gsmarena.com/vv/bigpic/lg-x350.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1,,,,"2011, Q4. Released 2011, December",Discontinued,111 x 61 x 13.5 mm (4.37 x 2.40 x 0.53 in),116 g (4.09 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT, 65K colors","2.3 inches, 16.4 cm2 (~24.2% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~174 ppi density)",,,,,"microSD, up to 8 GB (dedicated slot), 2 GB included",43 MB,,,Yes,2 MP,,Yes,Yes,GSM 850 / 900 / 1800 / 1900 - SIM 2,No,Yes,No,FM radio,microUSB 2.0,,No,Black,About 80 EUR,,,,,Removable Li-Ion 1500 mAh battery,,,,,,,,,,,,,Yes,Yes,Up to 555 h,,0.78 W/kg (head)     0.45 W/kg (body),Up to 5 h 30 min,,"1000 entries, Photocall",Yes,"SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.0",QWERTY,,,,,,
lg,LG Prada 3.0,https://fdn2.gsmarena.com/vv/bigpic/lg-prada-3.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 1900 / 2100,,HSPA 21.1/5.76 Mbps,"2011, December. Released 2012, January",Discontinued,127.5 x 69 x 8.5 mm (5.02 x 2.72 x 0.33 in),138 g (4.87 oz),Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~59.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","Android 2.3.7 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",TI OMAP 4430,Dual-core 1.0 GHz Cortex-A9,PowerVR SGX540,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",,LED flash,1080p@30fps,"8 MP, AF",,Yes,Yes,Active noise cancellation with dedicated mic,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","3.0, A2DP, EDR","Yes, with A-GPS",Stereo FM radio,microUSB 2.0 (MHL TV-out),"Accelerometer, gyro, proximity, compass",TDMB TV tuner (Korean version only) DivX/MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Organizer Voice memo/dial/commands Predictive text input,Black,About 210 EUR,,,,1.3 MP,Removable Li-Ion 1540 mAh battery,,,,Yes,,,,Contrast ratio: 1031:1 (nominal),Photo / Video,Voice 66dB / Noise 65dB / Ring 75dB,Noise -85.5dB / Crosstalk -83.3dB,,,,Up to 330 h (2G) / Up to 330 h (3G),0.32 W/kg (head)     0.73 W/kg (body),,Up to 4 h 20 min (2G) / Up to 5 h (3G),,,,,,,,,,,,,
lg,LG Nitro HD,https://fdn2.gsmarena.com/vv/bigpic/lg-nitro-hd-ofic.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,LTE band 17(700),"HSPA 21.1/5.76 Mbps, LTE","2011, November. Released 2011, December",Discontinued,133.9 x 67.8 x 10.4 mm (5.27 x 2.67 x 0.41 in),127 g (4.48 oz),Mini-SIM,"AH-IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~61.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","Android 2.3.5 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",,Dual-core 1.5 GHz Scorpion,Adreno 220,"microSD, up to 32 GB (dedicated slot), 16 GB included","4 GB, 1 GB RAM",,LED flash,1080p@30fps,"8 MP, AF",,Yes,Yes,MP4/H.264/WMV player MP3/WAV/WMA/eAAC+ player Document viewer/editor Organizer Voice memo/dial/commands Predictive text input,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1830 mAh battery,Black,About 170 EUR,,,,Yes,,,,,,,,,,,,,Endurance rating 28h,,,Up to 252 h (3G),0.67 W/kg (head)     1.12 W/kg (body),,Up to 3 h (3G),,,,,,,,,,,,,
lg,LG Optimus 4G LTE P935,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-4g-lte.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900 / 2100,"LTE band 4(1700/2100), 17(700)","HSPA 21.1/5.76 Mbps, LTE","2011, November. Released 2011, November",Discontinued,133.9 x 67.9 x 10.5 mm (5.27 x 2.67 x 0.41 in),135 g (4.76 oz),Mini-SIM,"True HD-IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~61.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","Android 2.3 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",Qualcomm APQ8060 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,"microSD, up to 32 GB (dedicated slot), 8 GB included","2 GB, 1 GB RAM",,LED flash,1080p@30fps,"8 MP, AF",,Yes,Yes,Active noise cancellation with dedicated mic,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","3.0, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0 (MHL TV-out),"Accelerometer, gyro, proximity, compass",Zoompass mobile payment service Bell Mobile TV and radio MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Document viewer Photo viewer/editor Organizer Voice memo/dial/commands Predictive text input (Swype),Black,About 220 EUR,,,,1.3 MP,Removable Li-Ion 1830 mAh battery,,,,,,,,,,,,,,,Up to 252 h,,,Up to 3 h,,,,,,,,,,,,,
lg,LG Optimus 2 AS680,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-2-as680.jpg,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,"2011, Q4",Discontinued,111.8 x 58.9 x 11.9 mm (4.40 x 2.32 x 0.47 in),124.7 g (4.37 oz),Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.2 inches, 30.5 cm2 (~46.3% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.3 (Gingerbread),,800 MHz,,"microSD, up to 32 GB (dedicated slot), 2 GB included",179 MB,,,Yes,"3.15 MP, AF",,Yes,Yes,No,"Wi-Fi 802.11 b/g, hotspot","3.0, A2DP, EDR","Yes, with A-GPS",,microUSB 2.0,"Accelerometer, proximity, compass",MP4/H.264/WMV player MP3/WAV/WMA/eAAC+ player Document viewer Organizer Voice memo/dial Predictive text input (Swype),Black,About 90 EUR,,,,,Removable Li-Ion 1500 mAh battery,,,,,,,,,,,,,,,Up to 168 h,1.22 W/kg (head)     1.22 W/kg (body),,Up to 5 h,,,,,,,,,,,,,
lg,LG Extravert VN271,https://fdn2.gsmarena.com/vv/bigpic/lg-extravert.jpg,CDMA / CDMA2000,CDMA 800 / 1900,CDMA2000 1x,,"CDMA2000 1x, 153 Kbps","2011, November. Released 2011, November",Discontinued,105 x 53 x 15.7 mm (4.13 x 2.09 x 0.62 in),122 g (4.30 oz),Mini-SIM,"TFT touchscreen, 256K colors","2.8 inches, 22.3 cm2 (~40.1% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~167 ppi density)",,,,,"microSD, up to 32 GB (dedicated slot)",,,,320p,2 MP,,Yes,Yes,,No,"3.0, A2DP, EDR","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,Accelerometer,No,Black,About 80 EUR,,,,,Removable Li-Ion 1000 mAh battery,,,,,,,,,,,,,,,Up to 550 h,0.96 W/kg (head)     0.77 W/kg (body),,Up to 5 h 50 min,,"1000 entries, Photocall",Yes,"SMS, MMS, Email, IM",Yes,No,QWERTY,,,,,,
lg,LG DoublePlay,https://fdn2.gsmarena.com/vv/bigpic/lg-doubleplay.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1700 / 1900 / 2100,,HSPA 14.4/5.76 Mbps,"2011, October. Released 2011, October",Discontinued,121.9 x 64 x 16 mm (4.80 x 2.52 x 0.63 in),192 g (6.77 oz),Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~46.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3 (Gingerbread),Qualcomm Snapdragon,1.0 GHz Scorpion,,"microSD, up to 32 GB (dedicated slot)","2 GB, 512 MB RAM",,LED flash,720p,"5 MP, AF",,Yes,Yes,"Secondary TFT capacitive touchscreen, 256K colors, 320 x 480 pixels, 2 inches","Wi-Fi 802.11 b/g/n, DLNA, hotspot","3.0, A2DP","Yes, with A-GPS","Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",No,Black/Silver,About 70 EUR,,,,,Removable Li-Ion 1500 mAh battery,,,,,,,,,,,,,,,Up to 250 h,0.71 W/kg (head)     1.37 W/kg (body),,Up to 3 h,,,,,,,QWERTY,,,,,,
lg,LG Enlighten VS700,https://fdn2.gsmarena.com/vv/bigpic/lg-enlighten.jpg,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,"2011, September. Released 2011, September",Discontinued,114 x 58 x 15 mm (4.49 x 2.28 x 0.59 in),157 g (5.54 oz),Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.2 inches, 30.5 cm2 (~46.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.3 (Gingerbread),Qualcomm MSM7627T,800 MHz,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included",150 MB,,,480p@24fps,"3.15 MP, AF",,Yes,Yes,No,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP, EDR","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, proximity, compass",DivX/MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Photo viewer/editor Organizer Voice memo/dial/commands Predictive text input,Black,About 70 EUR,,,,,Removable Li-Ion 1540 mAh battery,,,,,,,,,,,,,,,Up to 810 h,0.72 W/kg (head)     1.31 W/kg (body),,Up to 6 h,,,,,,,QWERTY,,,,,,
lg,LG S367,https://fdn2.gsmarena.com/vv/bigpic/lg-s367.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM1,,,,"2011, October. Released 2011, December",Discontinued,117 x 50.9 x 11.5 mm (4.61 x 2.00 x 0.45 in),85 g (3.00 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT, 256K colors","2.4 inches, 17.8 cm2 (~30.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,"miniSD, up to 16 GB",15 MB,,,Yes,2 MP,,Yes,Yes,GSM 850 / 900 / 1800 / 1900 - SIM 2,No,"2.1, A2DP, EDR",No,Stereo FM radio,microUSB 2.0,,No,Black,About 60 EUR,,,,,Removable Li-Ion 900 mAh battery,,,,,,,,,,,,,Yes,Yes,Up to 400 h,,,Up to 9 h,,"1000 entries, Photocall",Yes,"SMS, MMS",No,"Yes, MIDP 2.0",,,,,,,
lg,LG Jil Sander Mobile,https://fdn2.gsmarena.com/vv/bigpic/lg-jil-sander-mobile-lg-e906-16gb.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 1900 / 2100,,HSPA 7.2/5.76 Mbps,"2011, October. Released 2011, October",Discontinued,123 x 61.5 x 11.9 mm (4.84 x 2.42 x 0.47 in),-,Mini-SIM,"TFT capacitive touchscreen, 16M colors","3.8 inches, 41.1 cm2 (~54.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)",Microsoft Windows Phone 7.5 Mango,Qualcomm QSD8650 Snapdragon S1,1.0 GHz Scorpion,Adreno 200,No,16 GB,,LED flash,720p@24fps,"5 MP, AF",,Yes,Yes,No,"Wi-Fi 802.11 b/g/n, DLNA","2.1, A2DP, EDR","Yes, with A-GPS",Stereo FM radio,microUSB 2.0,"Accelerometer, proximity, compass",Document viewer/editor MP4/WMV player MP3/WAV/WMA/eAAC+ player,Black,About 150 EUR,,,,,Removable Li-Ion 1500 mAh battery,,,,,,,,,,,,,,,Up to 400 h (2G) / Up to 400 h (3G),,0.50 W/kg (head)     0.99 W/kg (body),Up to 7 h (2G) / Up to 6 h (3G),,,,,,,,,,,,,
lg,LG Optimus Slider,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-slider-ls700.jpg,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,"2011, October. Released 2011, October",Discontinued,115 x 59 x 15 mm (4.53 x 2.32 x 0.59 in),-,Mini-SIM,TFT capacitive touchscreen,"3.2 inches, 30.5 cm2 (~44.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.3 (Gingerbread),,800 MHz,,"microSD, up to 32 GB (dedicated slot)","512 MB RAM, 512 MB",,,Yes,3.2 MP,,Yes,Yes,No,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","Yes, with A-GPS",,microUSB 2.0,"Accelerometer, proximity, compass",MP3/WAV/eAAC+ player MP4/H.264 player Document viewer Photo viewer Organizer Voice memo/dial Predictive text input,Black,About 90 EUR,,,,,Removable Li-Ion 1500 mAh battery,,,,,,,,,,,,,,,Up to 288 h,0.48 W/kg (head)     0.42 W/kg (body),,Up to 3 h 40 min,,,,,,,QWERTY,,,,,,
lg,LG Optimus LTE SU640,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-lte-su640.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,LTE 800,"HSPA, LTE","2011, October. Released 2012, August",Discontinued,132.9 x 67.9 x 10.4 mm (5.23 x 2.67 x 0.41 in),135 g (4.76 oz),Mini-SIM,"HD-IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~61.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","Android 2.3.5 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",Qualcomm MSM8660 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,"microSD, up to 32 GB (dedicated slot), 16 GB included","4 GB, 1 GB RAM",,LED flash,1080p@30fps,"8 MP, AF",,Yes,Yes,True HD Graphic Engine,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0 (MHL TV-out),"Accelerometer, gyro, proximity, compass",Dolby mobile Active noise cancellation with dedicated mic,"Black, White",About 120 EUR,,,,1.3 MP,Removable Li-Ion 1830 mAh battery,,,,,,,,,,,,,,,Up to 400 h,,,Up to 7 h,,,,,,,,,,,,,
lg,LG Optimus LTE LU6200,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-lte.jpg,CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900,CDMA2000 1xEV-DO,LTE 800,"HSPA, LTE, EV-DO Rev. A 3.1 Mbps","2011, October. Released 2012, January",Discontinued,132.9 x 67.9 x 10.4 mm (5.23 x 2.67 x 0.41 in),139 g (4.90 oz),Mini-SIM,"HD-IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~61.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)","Android 2.3.5 (Gingerbread), upgradable to 4.0 (Ice Cream Sandwich)",Qualcomm MSM8660 Snapdragon S3,Dual-core 1.5 GHz Scorpion,Adreno 220,"microSD, up to 32 GB (dedicated slot), 16 GB included","4 GB, 1 GB RAM",,LED flash,1080p@30fps,"8 MP, AF",,Yes,Yes,HSDPA 2100,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot","3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0 (MHL TV-out),"Accelerometer, gyro, proximity, compass",True HD Graphic Engine,"Black, White",About 140 EUR,,,,1.3 MP,Removable Li-Ion 1830 mAh battery,,,,Yes,,,,,,,,,,,Up to 400 h,,,Up to 7 h,,,,,,,,,,,,,
lg,LG Optimus EX SU880,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-ex.jpg,CDMA / HSPA,CDMA 800 / 1900,HSDPA 2100,,HSPA,"2011, September. Released 2011, December",Discontinued,118 x 63.4 x 9.7 mm (4.65 x 2.50 x 0.38 in),127 g (4.48 oz),Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~60.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 2.3.4 (Gingerbread),Nvidia Tegra 2 AP20H,Dual-core 1.0 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",,,"1080p@24fps, 720p@30fps","5 MP, AF",,"Yes, with stereo speakers",Yes,TDMB Mobile TV HDMI port DivX/Xvid/MP4/H.264/WMV player MP3/WAV/WMA/eAAC+ player Document viewer Organizer Voice memo/dial/commands Predictive text input,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","3.0, A2DP","Yes, with A-GPS",,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1500 mAh battery,"Black & Silver, White & Champagne Gold",About 110 EUR,,,,Yes,,,,,,,,,,,,,,,,Up to 300 h,,,Up to 6 h,,,,,,,,,,,,,
lg,LG Optimus Q2 LU6500,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-lu2300-q2.jpg,CDMA / HSPA,CDMA 800 / 1900,HSDPA 2100,,HSPA,"2011, September. Released 2011, September",Discontinued,123 x 65 x 12.3 mm (4.84 x 2.56 x 0.48 in),147 g (5.19 oz),Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~57.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 2.3.4 (Gingerbread),Nvidia Tegra 2 AP20H,Dual-core 1.2 GHz Cortex-A9,ULP GeForce,"microSD, up to 32 GB (dedicated slot)","8 GB, 1 GB RAM",,LED flash,1080p@30fps,"5 MP, AF",,Yes,Yes,T-DMB TV tuner HDMI port MP4/H.264 player MP3/eAAC+ player Document viewer/editor Organizer Voice memo/dial Predictive text input,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","3.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Accelerometer, gyro, proximity, compass",Removable Li-Ion 1500 mAh battery,"Black, White",About 120 EUR,,,,VGA,,,,,,,,,,,,,,,,Up to 200 h,,,Up to 4 h,,,,,,,QWERTY,,,,,,
lg,LG Optimus Hub E510,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-hub.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 3.6/0.384 Mbps,"2011, September. Released 2011, October",Discontinued,113.4 x 60.8 x 11.9 mm (4.46 x 2.39 x 0.47 in),123 g (4.34 oz),Mini-SIM,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~52.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",Android 2.3.4 (Gingerbread),Qualcomm MSM7227Т Snapdragon S1,800 MHz ARM v6,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included","512 MB, 512 MB RAM",,,480p@24fps,"5 MP, AF",,Yes,Yes,Optimus 2.0 UI,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","3.0, A2DP","Yes, with A-GPS",Stereo FM radio,microUSB 2.0,"Accelerometer, proximity, compass",No,"Black, white",About 80 EUR,,,,,Removable Li-Ion 1500 mAh battery,,,Corning Gorilla Glass,,,,,,,,,,,,Up to 550 h (2G) / Up to 600 h (3G),0.98 W/kg (head)     1.19 W/kg (body),0.71 W/kg (head)     1.12 W/kg (body),Up to 9 h (2G) / Up to 7 h (3G),,,,,,,,,,,,,
lg,LG Optimus Sol E730,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-sol.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/2 Mbps,"2011, August. Released 2011, September",Discontinued,122.5 x 62.5 x 9.8 mm (4.82 x 2.46 x 0.39 in),110 g (3.88 oz),Mini-SIM,"OLED capacitive touchscreen, 256K colors","3.8 inches, 41.1 cm2 (~53.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~246 ppi density)",Android 2.3.4 (Gingerbread),Qualcomm MSM8255 Snapdragon S2,1.0 GHz Scorpion,Adreno 205,"microSD, up to 32 GB (dedicated slot), 2 GB included","2 GB, 512 MB RAM",,,720p@30fps,"5 MP, AF",,Yes,Yes,Optimus UI 2.0,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","3.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",MP4/DivX/Xvid/H.264/WMV player MP3/WAV/WMA/eAAC+ player Document viewer Organizer Voice memo/dial/commands Predictive text input,"Black, titan, white",About 110 EUR,,,,VGA,Removable Li-Ion 1500 mAh battery,,,Corning Gorilla Glass,,,,,,,,,,,,Up to 496 h (2G) / Up to 446 h (3G),0.73 W/kg (head)     1.06 W/kg (body),0.69 W/kg (head)     0.76 W/kg (body),Up to 18 h 30 min (2G) / Up to 8 h 50 min (3G),,,,,,,,,,,,,
lg,LG Optimus Net Dual,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-net-dual.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100 - SIM 1 only,,HSPA 7.2/5.76 Mbps,"2011, Q3",Discontinued,114 x 59 x 12.1 mm (4.49 x 2.32 x 0.48 in),102 g (3.60 oz),"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 256K colors","3.2 inches, 30.5 cm2 (~45.3% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Android 2.3.4 (Gingerbread),Qualcomm MSM7227T Snapdragon S1,800 MHz ARMv6,Adreno 200,"microSD, up to 32 GB (dedicated slot), 2 GB included","150 MB, 512 MB RAM",,,480p,"3.15 MP, AF",,Yes,Yes,No,"Wi-Fi 802.11 b/g, hotspot, DLNA","3.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",MP4/H.264 player MP3/WAV/eAAC+ player Document viewer Organizer Voice memo Predictive text input,Black,About 80 EUR,,,,,Removable Li-Ion 1500 mAh battery,,,,,,,,,,,,,,,Up to 330 h,,1.26 W/kg (head)     1.15 W/kg (body),Up to 5 h,,,,,,,,,,,,,
