Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Card slot,Internal,Single,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,,WLAN,Bluetooth,GPS,Radio,USB,Sensors,_1,Colors,Protection,Chipset,CPU,GPU,Dual,Features,Features_1,NFC,Models,_1_1,Price,Infrared port,Charging,Stand-by,Talk time,GPRS,EDGE,Build,Music play,Phonebook,Call records,Messaging,Games,Java,SAR EU,Display,Camera,Loudspeaker_1,Audio quality,Battery life,SAR,Keyboard,Browser,Alert types,Clock,Alarm,Languages,Dual_1,Performance,Triple,5G,Quad,Dual or Triple,Five
b'oppo',b'Oppo R3',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r3.jpg',b'GSM / LTE',b'GSM 850 / 900 / 1800 / 1900',b'TD-SCDMA',"b'LTE band 38(2600), 39(1900), 40(2300)'","b'HSPA, LTE'","b'2014, June'","b'Available. Released 2014, July'",b'142.3 x 70.4 x 6.3 mm (5.60 x 2.77 x 0.25 in)',b'140 g (4.94 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~68.8% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.3 (Jelly Bean)',"b'microSD, up to 256 GB (dedicated slot)'","b'8 GB, 1 GB RAM'","b'8 MP, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity'",b'Non-removable Li-Ion 2410 mAh battery',"b'Black, white'",,b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.6 GHz Cortex-A7',b'Adreno 305',,"b'LED flash, panorama, HDR'",,,,,b'About 270 EUR',,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo Find 7',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-find-7-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all models',b'HSDPA 850 / 900 / 1900 / 2100  - international model',"b'LTE band 1(2100), 3(1800), 7(2600), 20(800) - International model'","b'HSPA, LTE'","b'2014, March'","b'Available. Released 2014, May'",b'152.6 x 75 x 9.2 mm (6.01 x 2.95 x 0.36 in)',b'171 g (6.03 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.9% screen-to-body ratio)'","b'1440 x 2560 pixels, 16:9 ratio (~534 ppi density)'",b'Android 4.3 (Jelly Bean); ColorOS',"b'microSD, up to 256 GB (dedicated slot)'","b'32 GB, 3 GB RAM'","b'13 MP, f/2.0, 1/3"", AF'","b'2160p@30fps, 1080p@60fps, 720p@120fps'","b'5 MP, f/2.0'",b'',"b'Yes, with stereo speakers'",b'Yes',b'HSDPA 850 / 900 / 1700 / 1900 / 2100 - Mexico & US model',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",b'LTE 700 / 1700 / 2100 - Mexico & US model',"b'White, Black, Astro Black'",b'Corning Gorilla Glass 3',b'Qualcomm MSM8974AC Snapdragon 801 (28 nm)',b'Quad-core 2.5 GHz Krait 400',b'Adreno 330',,"b'Dual-LED flash, panorama, HDR'",,b'Yes',"b'X9076, X9007'",b'Removable Li-Po 3000 mAh battery',b'About 440 EUR',,b'Fast battery charging 20W: 75% in 30 min (VOOC Flash Charge)',,,,,,,,,,,,,"b'Contrast ratio: 1123:1 (nominal), 1.691 (sunlight)'",b'Photo / Video',b'Voice 69dB / Noise 70dB / Ring 75dB',b'Noise -93.8dB / Crosstalk -94.4dB',b'Endurance rating 44h',,,,,,,,,b'Basemark OS II: 1212 / Basemark X: 14968',,,,,
b'oppo',b'Oppo Find 7a',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-find-7-new.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all models',b'HSDPA 850 / 900 / 1900 / 2100  - international model',"b'LTE band 1(2100), 3(1800), 7(2600), 20(800) - International model'","b'HSPA, LTE'","b'2014, March'","b'Available. Released 2014, March'",b'152.6 x 75 x 9.2 mm (6.01 x 2.95 x 0.36 in)',b'170 g (6.00 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.5 inches, 83.4 cm2 (~72.9% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~401 ppi density)'",b'Android 4.3 (Jelly Bean); ColorOS',"b'microSD, up to 256 GB (dedicated slot)'","b'16 GB, 2 GB RAM'","b'13 MP, f/2.0, 1/3"", AF'","b'2160p@30fps, 1080p@60fps, 720p@120fps'","b'5 MP, f/2.0'",b'1080p@30fps',b'Yes',b'Yes',b'HSDPA 850 / 900 / 1700 / 1900 / 2100  - Mexico & US model',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",b'LTE 700 / 1700 / 2100 - Mexico & US model',"b'White, Black'",b'Corning Gorilla Glass 3',b'Qualcomm MSM8974AB Snapdragon 801 (28 nm)',b'Quad-core 2.3 GHz Krait 400',b'Adreno 330',,"b'Dual-LED flash, panorama, HDR'",,b'Yes',b'X9006',b'Removable Li-Po 2800 mAh battery',b'About 370 EUR',,b'Fast battery charging 20W: 75% in 30 min (VOOC Flash Charge)',,,,,,,,,,,,,"b'Contrast ratio: 852 (nominal), 2.279 (sunlight)'",b'Photo / Video',b'Voice 71dB / Noise 72dB / Ring 75dB',b'Noise -92.7dB / Crosstalk -92.0dB',b'Endurance rating 60h',,,,,,,,,b'Basemark OS II: 1057',,,,,
b'oppo',b'Oppo Neo',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-neo.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 2100',,b'HSPA',"b'2014, February'","b'Available. Released 2014, Q1'",b'132 x 65.8 x 9.2 mm (5.20 x 2.59 x 0.36 in)',b'130 g (4.59 oz)',b'Single SIM or Dual SIM (dual stand-by)',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.5 inches, 57.6 cm2 (~66.4% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~207 ppi density)'",b'Android 4.2.1 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'",b'5 MP',b'Yes',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 1900 mAh battery',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'2.1, A2DP'","b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Black'",,,b'Dual-core 1.3 GHz',,,,,,,,b'About 160 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R1 R829T',b'https://cdn2.gsmarena.com/vv/bigpic/Oppo-R1-R829T.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'TD-SCDMA',,b'HSPA',"b'2013, December. Released 2013, December'",b'Discontinued',b'142.7 x 70.4 x 7.1 mm (5.62 x 2.77 x 0.28 in)',b'140 g (4.94 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~68.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'",b'Android 4.2.1 (Jelly Bean)',b'No',"b'16 GB, 1 GB RAM'","b'8 MP, AF'",b'1080p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity'",b'Non-removable Li-Ion 2410 mAh battery',"b'White, Black'",b'Corning Gorilla Glass 3',b'Mediatek MT6582 (28 nm)',b'Quad-core 1.3 GHz Cortex-A7',b'Mali-400MP2',,"b'LED flash, panorama, HDR'",,,,,b'About 300 EUR',,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo N1',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-n1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1700 / 1900 / 2100',,b'HSPA',"b'2013, September. Released 2013, October'",b'Discontinued',b'170.7 x 82.6 x 9 mm (6.72 x 3.25 x 0.35 in)',b'213 g (7.51 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.9 inches, 96.0 cm2 (~68.1% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~373 ppi density)'",b'Android 4.2 (Jelly Bean)',b'No',"b'16/32 GB, 2 GB RAM'","b'13 MP, AF'",b'1080p@30fps',b'Rotating pop-up main camera module',b'',b'Yes',b'Yes',b'Touch-sensitive panel (back)',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',"b'microUSB 2.0, USB Host'","b'Accelerometer, gyro, proximity, compass'",b'Non-removable Li-Ion 3610 mAh battery',"b'White, dark blue'",,b'Qualcomm Snapdragon 600',b'Quad-core 1.7 GHz Krait 300',b'Adreno 320',,"b'Dual-LED flash, panorama, HDR'",b'LED flash',b'Yes',,,b'About 430 EUR',,,,,,,,,,,,,,,b'Contrast ratio: 1164:1 (nominal) / 1.470:1 (sunlight)',b'Photo / Video',b'Voice 73dB / Noise 67dB / Ring 78dB',b'Noise -93.7dB / Crosstalk -83.7dB',b'Endurance rating 79h',,,,,,,,,,,,,,
b'oppo',b'Oppo R819',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r819.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 850 / 900 / 2100 - SIM 1 & SIM 2',,b'HSPA',"b'2013, August. Released 2013, September'",b'Discontinued',b'136.5 x 68 x 7.3 mm (5.37 x 2.68 x 0.29 in)',b'110 g (3.88 oz)',"b'Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.7 inches, 60.9 cm2 (~65.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~312 ppi density)'",b'Android 4.2.1 (Jelly Bean)',b'No',"b'16 GB, 1 GB RAM'","b'8 MP, AF'",b'1080p@30fps',b'1.9 MP',b'',b'Yes',b'Yes',b'Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'",b'3.0',"b'Yes, with A-GPS'","b'Stereo FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, gyro, proximity'",b'Non-removable Li-Ion 2000 mAh battery',b'White',,b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',,"b'LED flash, panorama, HDR'",,,,,b'About 250 EUR',,,,,,,,,,,,,,,b'Contrast ratio: 1210:1 (nominal) / 1.957:1 (sunlight)',b'Photo / Video',b'Voice 64dB / Noise 66dB / Ring 73dB',b'Noise -92.4dB / Crosstalk -87.9dB',b'Endurance rating 56h',,,,,,,,,,,,,,
b'oppo',b'Oppo Find 5',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-find-5.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',,b'HSPA',"b'2012, December. Released 2013, February'",b'Discontinued',b'141.8 x 68.8 x 8.9 mm (5.58 x 2.71 x 0.35 in)',b'165 g (5.82 oz)',b'Micro-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'5.0 inches, 68.9 cm2 (~70.6% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~441 ppi density)'",b'Android 4.1 (Jelly Bean)',b'No',"b'16/32 GB, 2 GB RAM'","b'13 MP, AF'","b'1080p@30fps, HDR'",b'1.9 MP',b'',b'Yes',b'Yes',b'HSDPA 850 / 1700 / 1900 / 2100',"b'Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Dolby Mobile Active noise cancellation with dedicated mic',"b'White, Black'",b'Corning Gorilla Glass 2',b'Qualcomm APQ8064 Snapdragon S4 Pro',b'Quad-core 1.5 GHz Krait',b'Adreno 320',,"b'LED flash, panorama, HDR'",,b'Yes',,b'Non-removable Li-Ion 2500 mAh battery',b'About 540 EUR',,,,,,,,,,,,,,,b'Contrast ratio: 1107 (nominal) / 2.088:1 (sunlight)',b'Photo / Video',b'Voice 70dB / Noise 67dB / Ring 73dB',b'Noise -82.0dB / Crosstalk -81.4dB',b'Endurance rating 43h',,,,,,,,,,,,,,
b'oppo',b'Oppo U705T Ulike 2',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-u705t.jpg',b'GSM',b'GSM 850 / 900 / 1800 / 1900',b'TD-SCDMA',,b'HSPA',"b'2012, November. Released 2012, December'",b'Discontinued',b'127 x 63.7 x 9 mm (5.0 x 2.51 x 0.35 in)',b'113 g (3.99 oz)',b'Micro-SIM',"b'TFT capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~69.0% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',b'No',"b'16 GB, 1 GB RAM'","b'8 MP, AF'",b'720p@30fps',b'5 MP',b'',b'Yes',b'Yes',b'Non-removable Li-Ion 2020 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,b'White',,b'Mediatek MT6517',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',,"b'LED flash, panorama, HDR'",,,,,b'About 280 EUR',,,,,b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R601',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r601.jpg',b'GSM',b'GSM 900 / 1800',,,,"b'2012, November. Released 2012, December'",b'Discontinued',b'112.8 x 55.5 x 14.3 mm (4.44 x 2.19 x 0.56 in)',b'102.5 g (3.60 oz)',b'Yes',"b'IPS LCD capacitive touchscreen, 16M colors'","b'3.0 inches, 26.8 cm2 (~42.8% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~192 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB (2 GB user available), 512 MB RAM'",b'3.15 MP',b'Yes',,,b'Yes',b'Yes',b'No',"b'Wi-Fi 802.11 b/g, hotspot'",b'Yes',b'',b'No',b'microUSB 2.0',"b'Accelerometer, proximity'",b'Li-Ion 1100 mAh battery',b'White',,b'Mediatek MT6515',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',,,,,,,b'About 320 EUR',,,b'Up to 400 h',b'Up to 8 h',b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R821T FInd Muse',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-find-muse.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',b'2013. Released 2013',b'Discontinued',b'123 x 63.5 x 9.9 mm (4.84 x 2.5 x 0.39 in)',b'-',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~58.3% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.2 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'",b'3.15 MP',b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Removable Li-Ion 1700 mAh battery',"b'Wi-Fi 802.11 b/g, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'White',,b'Mediatek MT6572 (28 nm)',b'Dual-core 1.2 GHz Cortex-A7',b'Mali-400',,,,,,,b'About 290 EUR',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R811 Real',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r811-real.jpg',b'GSM',b'GSM 900 / 1800 / 1900 - SIM 1 & SIM 2',b'TD-SCDMA',,b'HSPA',"b'2012, October. Released 2012, December'",b'Discontinued',b'115.2 x 61.5 x 10.9 mm (4.54 x 2.42 x 0.43 in)',b'119 g (4.20 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'TFT capacitive touchscreen, 16M colors'","b'3.5 inches, 36.5 cm2 (~51.5% screen-to-body ratio)'","b'320 x 480 pixels, 3:2 ratio (~165 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'","b'3.15 MP, AF'",b'Yes',b'Yes',b'',b'Yes',b'Yes',b'Removable Li-Ion 1520 mAh battery',"b'Wi-Fi 802.11 b/g, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'White',,b'Mediatek MT6515',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',,,,,,,b'About 150 EUR',,,b'Up to 250 h',b'Up to 10 h',b'Yes',b'Yes',,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo T29',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-t29.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA',"b'2012, October. Released 2012, October'",b'Discontinued',b'131.5 x 67 x 10.5 mm (5.18 x 2.64 x 0.41 in)',b'160 g (5.64 oz)',b'Yes',"b'TFT capacitive touchscreen, 16M colors'","b'4.5 inches, 55.8 cm2 (~63.4% screen-to-body ratio)'","b'540 x 960 pixels, 16:9 ratio (~245 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'8 MP, AF'",b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Li-Ion 3150 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'Black',,b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',,"b'LED flash, panorama, HDR'",,,,,b'About 100 EUR',,,b'Up to 480 h (2G) / Up to 480 h (3G)',b'Up to 20 h (2G) / Up to 11 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R817 Real',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r817-real.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2',b'HSDPA 2100',,b'HSPA',"b'2012, October. Released 2012, October'",b'Discontinued',b'123 x 63 x 9.7 mm (4.84 x 2.48 x 0.38 in)',b'125 g (4.41 oz)',"b'Dual SIM (Mini-SIM, dual stand-by)'","b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~58.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'8 MP, AF'",b'Yes',b'VGA',b'',b'Yes',b'Yes',b'Li-Ion 1710 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity'",,"b'White, Black'",,b'Mediatek MT6577 (40 nm)',b'Dual-core 1.0 GHz Cortex-A9',b'PowerVR SGX531u',,b'LED flash',,,,,b'About 100 EUR',,,b'Up to 400 h (2G) / Up to 380 h (3G)',b'Up to 8 h 40 min (2G) / Up to 8 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo R815T Clover',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-r815t.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',,b'HSPA 42.2/5.76 Mbps',"b'2013, April. Released 2013, April'",b'Discontinued',b'129.6 x 66.7 x 9.8 mm (5.10 x 2.63 x 0.39 in)',b'141.5 g (4.97 oz)',b'Mini-SIM',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.3 inches, 52.6 cm2 (~60.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Android 4.2.1 (Jelly Bean)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 1 GB RAM'","b'5 MP, AF'",b'Yes',b'2 MP',b'',b'Yes',b'Yes',b'Removable Li-Ion 1700 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity'",,b'White',,b'Mediatek MT6589 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'PowerVR SGX544',,"b'LED flash, HDR'",,,,,b'About 100 EUR',,,b'Up to 300 h (2G) / Up to 250 h (3G)',b'Up to 8 h 40 min (2G) / Up to 8 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo Find',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-finder.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100',,b'HSPA',"b'2012, June. Released 2012, July'",b'Discontinued',b'125 x 66 x 6.7 mm (4.92 x 2.60 x 0.26 in)',b'125 g (4.41 oz)',b'Micro-SIM',"b'Super AMOLED Plus capacitive touchscreen, 16M colors'","b'4.3 inches, 52.6 cm2 (~63.8% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~217 ppi density)'",b'Android 4.0.4 (Ice Cream Sandwich)',b'No',"b'16 GB, 1 GB RAM'","b'8 MP, AF'",b'Yes',b'1.3 MP',b'',b'Yes',b'Yes',b'Dolby Mobile Active noise cancellation with dedicated mic',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'2.0, A2DP'","b'Yes, with A-GPS'",,b'microUSB 2.0',"b'Accelerometer, gyro, proximity, compass'",b'Non-removable Li-Ion 1500 mAh battery',"b'White, Black'",,,b'Dual-core 1.5 GHz Krait',,,"b'Dual-LED flash, panorama, HDR'",,,,,b'About 100 EUR',,,b'Up to 400 h (2G) / Up to 350 h (3G)',b'Up to 9 h 20 min (2G) / Up to 7 h 30 min (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b'oppo',b'Oppo U701 Ulike',b'https://cdn2.gsmarena.com/vv/bigpic/oppo-u701-ulike.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 2100',,b'HSPA',"b'2012, June. Released 2012, June'",b'Discontinued',b'123 x 64 x 9.7 mm (4.84 x 2.52 x 0.38 in)',b'130 g (4.59 oz)',b'Yes',"b'IPS LCD capacitive touchscreen, 16M colors'","b'4.0 inches, 45.5 cm2 (~57.9% screen-to-body ratio)'","b'480 x 800 pixels, 5:3 ratio (~233 ppi density)'",b'Android 2.3 (Gingerbread)',"b'microSD, up to 32 GB (dedicated slot)'","b'4 GB, 512 MB RAM'","b'5 MP, AF'",b'Yes',b'2 MP',b'',b'Yes',b'Yes',b'Li-Ion 1710 mAh battery',"b'Wi-Fi 802.11 b/g/n, hotspot'",b'Yes',"b'Yes, with A-GPS'",b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass'",,b'White',,b'Mediatek MT6575 (40 nm)',b'1.0 GHz Cortex-A9',b'PowerVR SGX531',,b'LED flash',,,,,b'About 80 EUR',,,b'Up to 400 h (2G) / Up to 400 h (3G)',b'Up to 9 h 20 min (2G) / Up to 7 h (3G)',,,,,,,,,,,,,,,,,,,,,,,,,,,,,
